kraj_code,kraj,obvod_code,obvod,town_code,town,number_of_potential_voters
3,Trenčiansky kraj,301,Volebný obvod č. 1,556742,Pochabany,214
3,Trenčiansky kraj,301,Volebný obvod č. 1,505382,Pravotice,279
3,Trenčiansky kraj,301,Volebný obvod č. 1,505412,Prusy,520
3,Trenčiansky kraj,301,Volebný obvod č. 1,505447,Ruskovce,440
3,Trenčiansky kraj,301,Volebný obvod č. 1,505455,Rybany,1257
3,Trenčiansky kraj,301,Volebný obvod č. 1,505471,Slatina nad Bebravou,375
3,Trenčiansky kraj,301,Volebný obvod č. 1,505480,Slatinka nad Bebravou,174
3,Trenčiansky kraj,301,Volebný obvod č. 1,505544,Šípkov,133
3,Trenčiansky kraj,301,Volebný obvod č. 1,505552,Šišov,410
3,Trenčiansky kraj,301,Volebný obvod č. 1,505579,Timoradza,413
3,Trenčiansky kraj,301,Volebný obvod č. 1,505595,Trebichava,32
3,Trenčiansky kraj,301,Volebný obvod č. 1,505625,Uhrovec,1257
3,Trenčiansky kraj,301,Volebný obvod č. 1,505633,Uhrovské Podhradie,35
3,Trenčiansky kraj,301,Volebný obvod č. 1,545651,Veľké Držkovce,535
3,Trenčiansky kraj,301,Volebný obvod č. 1,505684,Veľké Hoste,461
3,Trenčiansky kraj,301,Volebný obvod č. 1,505692,Veľké Chlievany,405
3,Trenčiansky kraj,301,Volebný obvod č. 1,505765,Vysočany,93
3,Trenčiansky kraj,301,Volebný obvod č. 1,505790,Zlatníky,578
3,Trenčiansky kraj,301,Volebný obvod č. 1,505811,Žitná - Radiša,373
3,Trenčiansky kraj,302,Volebný obvod č. 2,582301,Bohunice,611
3,Trenčiansky kraj,302,Volebný obvod č. 2,512885,Bolešov,1246
3,Trenčiansky kraj,302,Volebný obvod č. 2,557391,Borčice,555
3,Trenčiansky kraj,302,Volebný obvod č. 2,512931,Červený Kameň,535
3,Trenčiansky kraj,302,Volebný obvod č. 2,513016,Dubnica nad Váhom,18881
3,Trenčiansky kraj,302,Volebný obvod č. 2,513024,Dulov,748
3,Trenčiansky kraj,302,Volebný obvod č. 2,513091,Horná Poruba,883
3,Trenčiansky kraj,302,Volebný obvod č. 2,513156,Ilava,4587
3,Trenčiansky kraj,302,Volebný obvod č. 2,557404,Kameničany,443
3,Trenčiansky kraj,302,Volebný obvod č. 2,513253,Košeca,2229
3,Trenčiansky kraj,302,Volebný obvod č. 2,513351,Košecké Podhradie,847
3,Trenčiansky kraj,302,Volebný obvod č. 2,557617,Krivoklát,184
3,Trenčiansky kraj,302,Volebný obvod č. 2,513296,Ladce,2041
3,Trenčiansky kraj,302,Volebný obvod č. 2,513385,Mikušovce,828
3,Trenčiansky kraj,302,Volebný obvod č. 2,513440,Nová Dubnica,9004
3,Trenčiansky kraj,302,Volebný obvod č. 2,513598,Pruské,1830
3,Trenčiansky kraj,302,Volebný obvod č. 2,557412,Sedmerovec,360
3,Trenčiansky kraj,302,Volebný obvod č. 2,557421,Slavnica,728
3,Trenčiansky kraj,302,Volebný obvod č. 2,513725,Tuchyňa,697
3,Trenčiansky kraj,302,Volebný obvod č. 2,557625,Vršatské Podhradie,183
3,Trenčiansky kraj,302,Volebný obvod č. 2,513865,Zliechov,452
3,Trenčiansky kraj,303,Volebný obvod č. 3,504254,Brestovec,829
3,Trenčiansky kraj,303,Volebný obvod č. 3,504262,Brezová pod Bradlom,4064
3,Trenčiansky kraj,303,Volebný obvod č. 3,504289,Bukovec,346
3,Trenčiansky kraj,303,Volebný obvod č. 3,506079,Hrašné,411
3,Trenčiansky kraj,303,Volebný obvod č. 3,504408,Chvojnica,282
3,Trenčiansky kraj,303,Volebný obvod č. 3,504424,Jablonka,400
3,Trenčiansky kraj,303,Volebný obvod č. 3,506141,Kostolné,498
3,Trenčiansky kraj,303,Volebný obvod č. 3,504467,Košariská,347
3,Trenčiansky kraj,303,Volebný obvod č. 3,506150,Krajné,1183
3,Trenčiansky kraj,303,Volebný obvod č. 3,504581,Myjava,9274
3,Trenčiansky kraj,303,Volebný obvod č. 3,506419,Podkylava,220
3,Trenčiansky kraj,303,Volebný obvod č. 3,504661,Polianka,332
3,Trenčiansky kraj,303,Volebný obvod č. 3,504688,Poriadie,592
3,Trenčiansky kraj,303,Volebný obvod č. 3,504696,Priepasné,292
3,Trenčiansky kraj,303,Volebný obvod č. 3,504793,Rudník,674
3,Trenčiansky kraj,303,Volebný obvod č. 3,504866,Stará Myjava,626
3,Trenčiansky kraj,303,Volebný obvod č. 3,504971,Vrbovce,1177
3,Trenčiansky kraj,304,Volebný obvod č. 4,505846,Beckov,1193
3,Trenčiansky kraj,304,Volebný obvod č. 4,505871,Bošáca,1108
3,Trenčiansky kraj,304,Volebný obvod č. 4,505889,Brunovce,497
3,Trenčiansky kraj,304,Volebný obvod č. 4,505897,Bzince pod Javorinou,1666
3,Trenčiansky kraj,304,Volebný obvod č. 4,505901,Čachtice,2976
3,Trenčiansky kraj,304,Volebný obvod č. 4,505919,Častkovce,1300
3,Trenčiansky kraj,304,Volebný obvod č. 4,505951,Dolné Srnie,791
3,Trenčiansky kraj,304,Volebný obvod č. 4,556424,Haluzice,83
3,Trenčiansky kraj,304,Volebný obvod č. 4,506001,Horná Streda,1153
3,Trenčiansky kraj,304,Volebný obvod č. 4,505994,Hôrka nad Váhom,635
3,Trenčiansky kraj,304,Volebný obvod č. 4,506052,Hrádok,596
3,Trenčiansky kraj,304,Volebný obvod č. 4,506061,Hrachovište,531
3,Trenčiansky kraj,304,Volebný obvod č. 4,506109,Kálnica,851
3,Trenčiansky kraj,304,Volebný obvod č. 4,506125,Kočovce,1337
3,Trenčiansky kraj,304,Volebný obvod č. 4,506184,Lubina,1219
3,Trenčiansky kraj,304,Volebný obvod č. 4,506206,Lúka,585
3,Trenčiansky kraj,304,Volebný obvod č. 4,506249,Modrová,390
3,Trenčiansky kraj,304,Volebný obvod č. 4,506257,Modrovka,165
3,Trenčiansky kraj,304,Volebný obvod č. 4,506265,Moravské Lieskové,2111
3,Trenčiansky kraj,304,Volebný obvod č. 4,506303,Nová Bošáca,850
3,Trenčiansky kraj,304,Volebný obvod č. 4,506311,Nová Lehota,167
3,Trenčiansky kraj,304,Volebný obvod č. 4,556459,Nová Ves nad Váhom,446
3,Trenčiansky kraj,304,Volebný obvod č. 4,506338,Nové Mesto nad Váhom,15876
3,Trenčiansky kraj,304,Volebný obvod č. 4,506346,Očkov,382
3,Trenčiansky kraj,304,Volebný obvod č. 4,506401,Pobedim,934
3,Trenčiansky kraj,304,Volebný obvod č. 4,506427,Podolie,1535
3,Trenčiansky kraj,304,Volebný obvod č. 4,506435,Potvorice,554
3,Trenčiansky kraj,304,Volebný obvod č. 4,506443,Považany,1046
3,Trenčiansky kraj,304,Volebný obvod č. 4,506516,Stará Lehota,150
3,Trenčiansky kraj,304,Volebný obvod č. 4,506524,Stará Turá,7331
3,Trenčiansky kraj,304,Volebný obvod č. 4,506583,Trenčianske Bohuslavice,776
3,Trenčiansky kraj,304,Volebný obvod č. 4,506630,Vaďovce,593
3,Trenčiansky kraj,304,Volebný obvod č. 4,506672,Višňové,137
3,Trenčiansky kraj,304,Volebný obvod č. 4,556441,Zemianske Podhradie,627
3,Trenčiansky kraj,305,Volebný obvod č. 5,542733,Bošany,3360
3,Trenčiansky kraj,305,Volebný obvod č. 5,580449,Brodzany,739
3,Trenčiansky kraj,305,Volebný obvod č. 5,542962,Hradište,824
3,Trenčiansky kraj,305,Volebný obvod č. 5,543004,Chynorany,2207
3,Trenčiansky kraj,305,Volebný obvod č. 5,556416,Ješkova Ves,413
3,Trenčiansky kraj,305,Volebný obvod č. 5,543047,Klátova Nová Ves,1335
3,Trenčiansky kraj,305,Volebný obvod č. 5,543055,Kolačno,711
3,Trenčiansky kraj,305,Volebný obvod č. 5,556246,Krásno,443
3,Trenčiansky kraj,305,Volebný obvod č. 5,556173,Livina,99
3,Trenčiansky kraj,305,Volebný obvod č. 5,556190,Livinské Opatovce,218
3,Trenčiansky kraj,305,Volebný obvod č. 5,505129,Malé Kršteňany,442
3,Trenčiansky kraj,305,Volebný obvod č. 5,580953,Malé Uherce,688
3,Trenčiansky kraj,305,Volebný obvod č. 5,505170,Nadlice,490
3,Trenčiansky kraj,305,Volebný obvod č. 5,505196,Nedanovce,524
3,Trenčiansky kraj,305,Volebný obvod č. 5,505307,Ostratice,654
3,Trenčiansky kraj,305,Volebný obvod č. 5,505315,Partizánske,18092
3,Trenčiansky kraj,305,Volebný obvod č. 5,505323,Pažiť,399
3,Trenčiansky kraj,305,Volebný obvod č. 5,505463,Skačany,1096
3,Trenčiansky kraj,305,Volebný obvod č. 5,556271,Turčianky,115
3,Trenčiansky kraj,305,Volebný obvod č. 5,505706,Veľké Kršteňany,488
3,Trenčiansky kraj,305,Volebný obvod č. 5,505722,Veľké Uherce,1698
3,Trenčiansky kraj,305,Volebný obvod č. 5,505731,Veľký Klíž,723
3,Trenčiansky kraj,305,Volebný obvod č. 5,505803,Žabokreky nad Nitrou,1410
3,Trenčiansky kraj,306,Volebný obvod č. 6,557633,Bodiná,404
3,Trenčiansky kraj,306,Volebný obvod č. 6,512915,Brvnište,987
3,Trenčiansky kraj,306,Volebný obvod č. 6,557561,Čelkova Lehota,126
3,Trenčiansky kraj,306,Volebný obvod č. 6,512966,Dolná Mariková,1173
3,Trenčiansky kraj,306,Volebný obvod č. 6,546640,Dolný Lieskov,667
3,Trenčiansky kraj,306,Volebný obvod č. 6,513008,Domaniža,1369
3,Trenčiansky kraj,306,Volebný obvod č. 6,557609,Ďurďové,131
3,Trenčiansky kraj,306,Volebný obvod č. 6,557510,Hatné,501
3,Trenčiansky kraj,306,Volebný obvod č. 6,513083,Horná Mariková,496
3,Trenčiansky kraj,306,Volebný obvod č. 6,580856,Horný Lieskov,350
3,Trenčiansky kraj,306,Volebný obvod č. 6,513172,Jasenica,989
3,Trenčiansky kraj,306,Volebný obvod č. 6,557552,Klieština,285
3,Trenčiansky kraj,306,Volebný obvod č. 6,513245,Kostolec,208
3,Trenčiansky kraj,306,Volebný obvod č. 6,557579,Malé Lednice,401
3,Trenčiansky kraj,306,Volebný obvod č. 6,513466,Papradno,1990
3,Trenčiansky kraj,306,Volebný obvod č. 6,513474,Plevník - Drienové,1342
3,Trenčiansky kraj,306,Volebný obvod č. 6,558222,Počarová,122
3,Trenčiansky kraj,306,Volebný obvod č. 6,580864,Podskalie,114
3,Trenčiansky kraj,306,Volebný obvod č. 6,512842,Považská Bystrica,32100
3,Trenčiansky kraj,306,Volebný obvod č. 6,513563,Prečín,1225
3,Trenčiansky kraj,306,Volebný obvod č. 6,513601,Pružina,1647
3,Trenčiansky kraj,306,Volebný obvod č. 6,557595,Sádočné,130
3,Trenčiansky kraj,306,Volebný obvod č. 6,557480,Slopná,398
3,Trenčiansky kraj,306,Volebný obvod č. 6,513687,Stupné,555
3,Trenčiansky kraj,306,Volebný obvod č. 6,518913,Sverepec,1087
3,Trenčiansky kraj,306,Volebný obvod č. 6,513741,Udiča,1816
3,Trenčiansky kraj,306,Volebný obvod č. 6,513784,Vrchteplá,206
3,Trenčiansky kraj,306,Volebný obvod č. 6,513822,Záskalie,162
3,Trenčiansky kraj,307,Volebný obvod č. 7,513903,Bojnice,4278
3,Trenčiansky kraj,307,Volebný obvod č. 7,513911,Bystričany,1492
3,Trenčiansky kraj,307,Volebný obvod č. 7,513920,Cigeľ,1041
3,Trenčiansky kraj,307,Volebný obvod č. 7,513938,Čavoj,427
3,Trenčiansky kraj,307,Volebný obvod č. 7,513946,Čereňany,1471
3,Trenčiansky kraj,307,Volebný obvod č. 7,513954,Diviacka Nová Ves,1470
3,Trenčiansky kraj,307,Volebný obvod č. 7,513962,Diviaky nad Nitricou,1459
3,Trenčiansky kraj,307,Volebný obvod č. 7,513971,Dlžín,149
3,Trenčiansky kraj,307,Volebný obvod č. 7,513989,Dolné Vestenice,2079
3,Trenčiansky kraj,307,Volebný obvod č. 7,513997,Handlová,13699
3,Trenčiansky kraj,307,Volebný obvod č. 7,514004,Horná Ves,1100
3,Trenčiansky kraj,307,Volebný obvod č. 7,514012,Horné Vestenice,523
3,Trenčiansky kraj,307,Volebný obvod č. 7,514021,Chrenovec - Brusno,1141
3,Trenčiansky kraj,307,Volebný obvod č. 7,514039,Chvojnica,195
3,Trenčiansky kraj,307,Volebný obvod č. 7,557714,Jalovec,483
3,Trenčiansky kraj,307,Volebný obvod č. 7,514063,Kamenec pod Vtáčnikom,1490
3,Trenčiansky kraj,307,Volebný obvod č. 7,514071,Kanianka,3252
3,Trenčiansky kraj,307,Volebný obvod č. 7,514080,Kľačno,878
3,Trenčiansky kraj,307,Volebný obvod č. 7,514098,Kocurany,444
3,Trenčiansky kraj,307,Volebný obvod č. 7,514101,Kostolná Ves,422
3,Trenčiansky kraj,307,Volebný obvod č. 7,514110,Koš,856
3,Trenčiansky kraj,307,Volebný obvod č. 7,514128,Lazany,1443
3,Trenčiansky kraj,307,Volebný obvod č. 7,514136,Lehota pod Vtáčnikom,3126
3,Trenčiansky kraj,307,Volebný obvod č. 7,514144,Liešťany,981
3,Trenčiansky kraj,307,Volebný obvod č. 7,557706,Lipník,469
3,Trenčiansky kraj,307,Volebný obvod č. 7,514179,Malá Čausa,594
3,Trenčiansky kraj,307,Volebný obvod č. 7,514187,Malinová,799
3,Trenčiansky kraj,307,Volebný obvod č. 7,514209,Nedožery - Brezany,1732
3,Trenčiansky kraj,307,Volebný obvod č. 7,514217,Nevidzany,246
3,Trenčiansky kraj,307,Volebný obvod č. 7,514225,Nitrianske Pravno,2604
3,Trenčiansky kraj,307,Volebný obvod č. 7,514233,Nitrianske Rudno,1571
3,Trenčiansky kraj,307,Volebný obvod č. 7,514241,Nitrianske Sučany,987
3,Trenčiansky kraj,307,Volebný obvod č. 7,514250,Nitrica,968
3,Trenčiansky kraj,307,Volebný obvod č. 7,514268,Nováky,3555
3,Trenčiansky kraj,307,Volebný obvod č. 7,514284,Opatovce nad Nitrou,1304
3,Trenčiansky kraj,307,Volebný obvod č. 7,514292,Oslany,1905
3,Trenčiansky kraj,307,Volebný obvod č. 7,514306,Podhradie,254
3,Trenčiansky kraj,307,Volebný obvod č. 7,514314,Poluvsie,458
3,Trenčiansky kraj,307,Volebný obvod č. 7,514322,Poruba,1112
3,Trenčiansky kraj,307,Volebný obvod č. 7,514331,Pravenec,1078
3,Trenčiansky kraj,307,Volebný obvod č. 7,513881,Prievidza,37785
3,Trenčiansky kraj,307,Volebný obvod č. 7,514349,Radobica,486
3,Trenčiansky kraj,307,Volebný obvod č. 7,514357,Ráztočno,1049
3,Trenčiansky kraj,307,Volebný obvod č. 7,514365,Rudnianska Lehota,620
3,Trenčiansky kraj,307,Volebný obvod č. 7,514373,Sebedražie,1407
3,Trenčiansky kraj,307,Volebný obvod č. 7,514381,Seč,324
3,Trenčiansky kraj,307,Volebný obvod č. 7,514390,Šútovce,365
3,Trenčiansky kraj,307,Volebný obvod č. 7,514403,Temeš,178
3,Trenčiansky kraj,307,Volebný obvod č. 7,514411,Tužina,1025
3,Trenčiansky kraj,307,Volebný obvod č. 7,514420,Valaská Belá,1667
3,Trenčiansky kraj,307,Volebný obvod č. 7,514438,Veľká Čausa,433
3,Trenčiansky kraj,307,Volebný obvod č. 7,514454,Zemianske Kostoľany,1445
3,Trenčiansky kraj,308,Volebný obvod č. 8,512851,Beluša,5002
3,Trenčiansky kraj,308,Volebný obvod č. 8,512940,Dohňany,1518
3,Trenčiansky kraj,308,Volebný obvod č. 8,512958,Dolná Breznica,823
3,Trenčiansky kraj,308,Volebný obvod č. 8,557439,Dolné Kočkovce,917
3,Trenčiansky kraj,308,Volebný obvod č. 8,557692,Horná Breznica,399
3,Trenčiansky kraj,308,Volebný obvod č. 8,513121,Horovce,714
3,Trenčiansky kraj,308,Volebný obvod č. 8,557501,Kvašov,537
3,Trenčiansky kraj,308,Volebný obvod č. 8,513300,Lazy pod Makytou,1027
3,Trenčiansky kraj,308,Volebný obvod č. 8,513318,Lednica,769
3,Trenčiansky kraj,308,Volebný obvod č. 8,513326,Lednické Rovne,3280
3,Trenčiansky kraj,308,Volebný obvod č. 8,513334,Lúky,741
3,Trenčiansky kraj,308,Volebný obvod č. 8,513342,Lysá pod Makytou,1632
3,Trenčiansky kraj,308,Volebný obvod č. 8,513377,Mestečko,422
3,Trenčiansky kraj,308,Volebný obvod č. 8,513407,Mojtín,378
3,Trenčiansky kraj,308,Volebný obvod č. 8,557447,Nimnica,588
3,Trenčiansky kraj,308,Volebný obvod č. 8,513610,Púchov,14469
3,Trenčiansky kraj,308,Volebný obvod č. 8,557471,Streženice,861
3,Trenčiansky kraj,308,Volebný obvod č. 8,513776,Visolaje,784
3,Trenčiansky kraj,308,Volebný obvod č. 8,557498,Vydrná,240
3,Trenčiansky kraj,308,Volebný obvod č. 8,513814,Záriečie,565
3,Trenčiansky kraj,308,Volebný obvod č. 8,500348,Zubák,701
3,Trenčiansky kraj,309,Volebný obvod č. 9,505838,Adamovské Kochanovce,692
3,Trenčiansky kraj,309,Volebný obvod č. 9,505854,Bobot,608
3,Trenčiansky kraj,309,Volebný obvod č. 9,505935,Dolná Poruba,644
3,Trenčiansky kraj,309,Volebný obvod č. 9,505943,Dolná Súča,2457
3,Trenčiansky kraj,309,Volebný obvod č. 9,505960,Drietoma,1812
3,Trenčiansky kraj,309,Volebný obvod č. 9,505978,Dubodiel,846
3,Trenčiansky kraj,309,Volebný obvod č. 9,506010,Horná Súča,2699
3,Trenčiansky kraj,309,Volebný obvod č. 9,506036,Horné Srnie,2199
3,Trenčiansky kraj,309,Volebný obvod č. 9,506044,Hrabovka,357
3,Trenčiansky kraj,309,Volebný obvod č. 9,506087,Chocholná - Velčice,1391
3,Trenčiansky kraj,309,Volebný obvod č. 9,506095,Ivanovce,809
3,Trenčiansky kraj,309,Volebný obvod č. 9,506133,Kostolná - Záriečie,546
3,Trenčiansky kraj,309,Volebný obvod č. 9,506168,Krivosúd - Bodovka,292
3,Trenčiansky kraj,309,Volebný obvod č. 9,545686,Melčice - Lieskové,1311
3,Trenčiansky kraj,309,Volebný obvod č. 9,506231,Mníchova Lehota,1007
3,Trenčiansky kraj,309,Volebný obvod č. 9,506273,Motešice,660
3,Trenčiansky kraj,309,Volebný obvod č. 9,506281,Nemšová,5117
3,Trenčiansky kraj,309,Volebný obvod č. 9,506290,Neporadza,649
3,Trenčiansky kraj,309,Volebný obvod č. 9,506354,Omšenie,1530
3,Trenčiansky kraj,309,Volebný obvod č. 9,506371,Opatovce,340
3,Trenčiansky kraj,309,Volebný obvod č. 9,581348,Petrova Lehota,152
3,Trenčiansky kraj,309,Volebný obvod č. 9,506478,Selec,821
3,Trenčiansky kraj,309,Volebný obvod č. 9,546682,Skalka nad Váhom,959
3,Trenčiansky kraj,309,Volebný obvod č. 9,506508,Soblahov,1919
3,Trenčiansky kraj,309,Volebný obvod č. 9,506532,Svinná,1336
3,Trenčiansky kraj,309,Volebný obvod č. 9,506541,Štvrtok,358
3,Trenčiansky kraj,309,Volebný obvod č. 9,506559,Trenčianska Teplá,3428
3,Trenčiansky kraj,309,Volebný obvod č. 9,506567,Trenčianska Turná,2836
3,Trenčiansky kraj,309,Volebný obvod č. 9,506591,Trenčianske Jastrabie,1072
3,Trenčiansky kraj,309,Volebný obvod č. 9,506605,Trenčianske Mitice,658
3,Trenčiansky kraj,309,Volebný obvod č. 9,545741,Trenčianske Stankovce,2758
3,Trenčiansky kraj,309,Volebný obvod č. 9,506613,Trenčianske Teplice,3428
3,Trenčiansky kraj,309,Volebný obvod č. 9,505820,Trenčín,46201
3,Trenčiansky kraj,309,Volebný obvod č. 9,506648,Veľká Hradná,596
3,Trenčiansky kraj,309,Volebný obvod č. 9,506656,Veľké Bierovce,555
3,Trenčiansky kraj,309,Volebný obvod č. 9,556475,Zamarovce,911
4,Nitriansky kraj,401,Volebný obvod č. 1,501034,Bajč,1000
4,Nitriansky kraj,401,Volebný obvod č. 1,501395,Bátorove Kosihy,2716
4,Nitriansky kraj,401,Volebný obvod č. 1,501042,Bodza,311
4,Nitriansky kraj,401,Volebný obvod č. 1,555819,Bodzianske Lúky,159
4,Nitriansky kraj,401,Volebný obvod č. 1,501069,Brestovec,412
4,Nitriansky kraj,401,Volebný obvod č. 1,501077,Búč,962
4,Nitriansky kraj,401,Volebný obvod č. 1,501085,Čalovec,943
4,Nitriansky kraj,401,Volebný obvod č. 1,501093,Číčov,1035
4,Nitriansky kraj,401,Volebný obvod č. 1,501107,Dedina Mládeže,361
4,Nitriansky kraj,401,Volebný obvod č. 1,501123,Dulovce,1322
4,Nitriansky kraj,401,Volebný obvod č. 1,580911,Holiare,373
4,Nitriansky kraj,401,Volebný obvod č. 1,501140,Hurbanovo,5990
4,Nitriansky kraj,401,Volebný obvod č. 1,501158,Chotín,1203
4,Nitriansky kraj,401,Volebný obvod č. 1,501166,Imeľ,1701
4,Nitriansky kraj,401,Volebný obvod č. 1,501174,Iža,1498
4,Nitriansky kraj,401,Volebný obvod č. 1,501182,Kameničná,1614
4,Nitriansky kraj,401,Volebný obvod č. 1,501191,Klížska Nemá,365
4,Nitriansky kraj,401,Volebný obvod č. 1,501204,Kolárovo,8848
4,Nitriansky kraj,401,Volebný obvod č. 1,501026,Komárno,28858
4,Nitriansky kraj,401,Volebný obvod č. 1,501212,Kravany nad Dunajom,599
4,Nitriansky kraj,401,Volebný obvod č. 1,501221,Lipové,117
4,Nitriansky kraj,401,Volebný obvod č. 1,501239,Marcelová,3118
4,Nitriansky kraj,401,Volebný obvod č. 1,501247,Martovce,607
4,Nitriansky kraj,401,Volebný obvod č. 1,501255,Moča,940
4,Nitriansky kraj,401,Volebný obvod č. 1,501263,Modrany,1072
4,Nitriansky kraj,401,Volebný obvod č. 1,501271,Mudroňovo,107
4,Nitriansky kraj,401,Volebný obvod č. 1,501280,Nesvady,4007
4,Nitriansky kraj,401,Volebný obvod č. 1,501301,Okoličná na Ostrove,1231
4,Nitriansky kraj,401,Volebný obvod č. 1,501310,Patince,451
4,Nitriansky kraj,401,Volebný obvod č. 1,501328,Pribeta,2312
4,Nitriansky kraj,401,Volebný obvod č. 1,501336,Radvaň nad Dunajom,607
4,Nitriansky kraj,401,Volebný obvod č. 1,501344,Sokolce,1009
4,Nitriansky kraj,401,Volebný obvod č. 1,501115,Svätý Peter,2343
4,Nitriansky kraj,401,Volebný obvod č. 1,501352,Šrobárová,415
4,Nitriansky kraj,401,Volebný obvod č. 1,501361,Tôň,625
4,Nitriansky kraj,401,Volebný obvod č. 1,501379,Trávnik,593
4,Nitriansky kraj,401,Volebný obvod č. 1,501387,Veľké Kosihy,809
4,Nitriansky kraj,401,Volebný obvod č. 1,555827,Virt,276
4,Nitriansky kraj,401,Volebný obvod č. 1,501409,Vrbová nad Váhom,453
4,Nitriansky kraj,401,Volebný obvod č. 1,501417,Zemianska Olča,1971
4,Nitriansky kraj,401,Volebný obvod č. 1,501425,Zlatná na Ostrove,2025
4,Nitriansky kraj,402,Volebný obvod č. 2,502049,Bajka,247
4,Nitriansky kraj,402,Volebný obvod č. 2,502057,Bátovce,967
4,Nitriansky kraj,402,Volebný obvod č. 2,502065,Beša,523
4,Nitriansky kraj,402,Volebný obvod č. 2,502073,Bielovce,201
4,Nitriansky kraj,402,Volebný obvod č. 2,580937,Bohunice,118
4,Nitriansky kraj,402,Volebný obvod č. 2,502090,Bory,268
4,Nitriansky kraj,402,Volebný obvod č. 2,502103,Brhlovce,248
4,Nitriansky kraj,402,Volebný obvod č. 2,502111,Čajkov,785
4,Nitriansky kraj,402,Volebný obvod č. 2,502120,Čaka,599
4,Nitriansky kraj,402,Volebný obvod č. 2,555843,Čata,865
4,Nitriansky kraj,402,Volebný obvod č. 2,502154,Demandice,765
